BOUNDARY_ID,LATITUDE,LONGITUDE
1,27.7759,92.3192277777778
1,27.7812138888889,92.3321805555556
1,27.7883083333333,92.3535277777778
1,27.7912805555556,92.3674638888889
1,27.7909361111111,92.3728527777778
1,27.7913055555556,92.3779222222222
1,27.7926611111111,92.3830611111111
1,27.8132194444444,92.3862277777778
1,27.8181055555556,92.4012416666667
1,27.8197222222222,92.4100333333333
1,27.8206722222222,92.4171111111111
1,27.8096277777778,92.4305833333333
1,27.7983777777778,92.4469861111111
1,27.8008388888889,92.4580972222222
1,27.8051694444444,92.4626666666667
1,27.8128,92.4702
1,27.8191222222222,92.4799027777778
1,27.826225,92.4877555555556
1,27.8344027777778,92.4956944444444
1,27.8390833333333,92.5045194444444
1,27.8377916666667,92.5182638888889
1,27.8286888888889,92.5295333333333
1,27.8218805555556,92.5376111111111
1,27.8150111111111,92.5470055555556
1,27.8158222222222,92.5573472222222
1,27.8185583333333,92.5637833333333
1,27.8248722222222,92.5684083333333
1,27.8393361111111,92.5793611111111
1,27.8544,92.588875
1,27.8750583333333,92.6082222222222
1,27.8820055555556,92.6235194444444
1,27.8848166666667,92.6347361111111
1,27.8904888888889,92.6547222222222
1,27.8976444444444,92.6723527777778
1,27.9035083333333,92.6773055555556
1,27.9169944444444,92.6895194444444
1,27.9313277777778,92.70445
1,27.9468,92.7170416666667
1,27.9694583333333,92.7330277777778
1,27.975475,92.7363666666667
1,27.9869583333333,92.7427277777778
1,27.9932722222222,92.7367972222222
1,27.9990444444444,92.7310833333333
1,28.0139333333333,92.7245694444444
1,28.0308916666667,92.7129083333333
1,28.0460083333333,92.6988611111111
1,28.0562444444444,92.6847
1,28.0604527777778,92.6664027777778
1,28.0653916666667,92.6646583333333
1,28.0759666666667,92.67075
1,28.0944055555556,92.6766527777778
1,28.1157388888889,92.6837222222222
1,28.1235361111111,92.6905833333333
1,28.1284666666667,92.6993333333333
1,28.1342972222222,92.7081722222222
1,28.1427027777778,92.7245
1,28.1492777777778,92.7401444444444
1,28.1646305555556,92.7619222222222
1,28.1814666666667,92.7866305555556
1,28.1999694444444,92.8032694444445
1,28.2018138888889,92.8111805555556
1,28.1993333333333,92.8197916666667
1,28.1951305555556,92.8229222222222
1,28.1820166666667,92.8212555555556
1,28.1716,92.824825
1,28.169175,92.8314916666667
1,28.1770305555556,92.8431583333333
1,28.1804944444444,92.850825
1,28.202275,92.8987972222222
1,28.2129055555556,92.9088805555556
1,28.2327055555556,92.9165416666667
1,28.2402611111111,92.9264861111111
1,28.2463277777778,92.945325
1,28.2560083333333,92.9591111111111
1,28.2594833333333,92.968125
1,28.2572777777778,92.9780416666667
1,28.2489638888889,92.9895138888889
1,28.2401277777778,92.9904027777778
1,28.2320444444444,92.9935
1,28.2278722222222,92.9981722222222
1,28.2283972222222,93.0038666666667
1,28.2374805555556,93.0134861111111
1,28.2499166666667,93.0238611111111
1,28.2607555555556,93.0373194444444
1,28.2644527777778,93.0364305555556
1,28.2843055555556,93.0292361111111
1,28.2976138888889,93.0255277777778
1,28.3008888888889,93.0273055555556
1,28.3013722222222,93.0358527777778
1,28.3001305555556,93.0498472222222
1,28.3045916666667,93.0652777777778
1,28.3069055555556,93.0756305555555
1,28.3038583333333,93.0906805555556
1,28.3047,93.0989222222222
1,28.3131472222222,93.1157083333333
1,28.3244305555556,93.1283611111111
1,28.3241222222222,93.1326444444444
1,28.3225083333333,93.1400277777778
1,28.316075,93.1585
1,28.3147833333333,93.1832972222222
1,26.403,95.103325
1,25.5052972222222,94.8170972222222
1,25.4984527777778,94.8154916666667
1,25.4915361111111,94.8123944444444
1,25.486975,94.8093333333333
1,25.4849888888889,94.8027277777778
1,25.4853805555556,94.7939777777778
1,25.4828694444444,94.7866805555555
1,25.4818555555556,94.7813805555556
1,25.4759666666667,94.7758111111111
1,25.4729861111111,94.7696027777778
1,25.4741472222222,94.7639444444444
1,25.4771638888889,94.7614166666667
1,25.4832388888889,94.7592222222222
1,25.4837722222222,94.7535611111111
1,25.4796333333333,94.7523055555556
1,25.4742694444444,94.7484305555556
1,25.4709027777778,94.7434027777778
1,25.4685638888889,94.7360972222222
1,25.4665027777778,94.7278111111111
1,25.4642722222222,94.7187222222222
1,25.4628388888889,94.7115416666667
1,25.4604666666667,94.6993666666667
1,25.4600138888889,94.6925888888889
1,25.4574,94.6855888888889
1,25.4516416666667,94.6793805555556
1,25.4423972222222,94.6789916666667
1,25.4343055555556,94.676575
1,25.4248333333333,94.6760194444444
1,25.418425,94.6750277777778
1,25.4124888888889,94.6731444444444
1,25.4080972222222,94.6706944444445
1,25.4044305555556,94.6678527777778
1,25.400825,94.6531722222222
1,25.3983,94.6460888888889
1,25.3935694444444,94.6413333333333
1,25.3841388888889,94.6372138888889
1,25.3723472222222,94.6341444444444
1,25.3667388888889,94.6345611111111
1,25.3595222222222,94.6343527777778
1,25.35105,94.6328333333333
1,25.3474611111111,94.6305888888889
1,25.3426138888889,94.6279305555555
1,25.3386805555556,94.6250888888889
1,25.3315916666667,94.6210055555555
1,25.3280194444444,94.6184638888889
1,25.3238916666667,94.6158194444444
1,25.3171666666667,94.6120416666667
1,25.3139416666667,94.6100055555556
1,25.3054916666667,94.6064083333333
1,25.2906833333333,94.5987361111111
1,25.2810583333333,94.5955055555555
1,25.2731138888889,94.5956805555555
1,25.2666194444444,94.5948888888889
1,25.2588333333333,94.5960611111111
1,25.248925,94.5939361111111
1,25.2381305555556,94.5902916666667
1,25.2293888888889,94.5886722222222
1,25.2218416666667,94.5854861111111
1,25.2169888888889,94.5833333333333
1,25.2077083333333,94.5821027777778
1,25.1974111111111,94.5887916666667
1,25.1919277777778,94.5942694444444
1,25.1870916666667,94.5983666666667
1,25.1829305555556,94.6055416666667
1,25.1813472222222,94.6097833333333
1,25.1816527777778,94.6140611111111
1,25.183125,94.6193472222222
1,25.1822027777778,94.6275611111111
1,25.1790083333333,94.6304916666667
1,25.17335,94.6347777777778
1,25.1683166666667,94.6401583333333
1,25.1661861111111,94.6443888888889
1,25.1641666666667,94.6542833333333
1,25.1598833333333,94.6635333333333
1,25.1566777777778,94.6740055555556
1,25.1529333333333,94.6777138888889
1,25.1495111111111,94.6837222222222
1,25.1511416666667,94.6901944444444
1,25.15225,94.6951666666667
1,25.1513777777778,94.7000138888889
1,25.1454388888889,94.7046861111111
1,25.1414833333333,94.7100833333333
1,25.1352333333333,94.7253611111111
1,25.1343277777778,94.7322916666667
1,25.1309055555556,94.7383888888889
1,25.1280555555556,94.7421027777778
1,25.1183055555556,94.7416527777778
1,25.1101694444444,94.7421166666667
1,25.1026805555556,94.7417
1,25.0931,94.7419444444444
1,25.081325,94.7445277777778
1,25.0713638888889,94.7461527777778
1,25.0668361111111,94.7473666666667
1,25.06205,94.7469916666667
1,25.0549166666667,94.7470833333333
1,25.0493361111111,94.7456027777778
1,25.0406805555556,94.7440694444444
1,25.0358333333333,94.7420138888889
1,25.0308777777778,94.7413388888889
1,25.0215055555556,94.7392972222222
1,25.0166416666667,94.7385333333333
1,25.0118888888889,94.7357777777778
1,25.0040888888889,94.7314916666667
1,24.9927388888889,94.7223888888889
1,24.9851416666667,94.7094916666667
1,24.9750277777778,94.7020972222222
1,24.9697388888889,94.6994361111111
1,24.9599027777778,94.6981944444444
1,24.9550055555556,94.7000972222222
1,24.9510944444444,94.7020194444444
1,24.9472555555556,94.7054166666667
1,24.9443944444444,94.7098333333333
1,24.93785,94.7133944444444
1,24.9338472222222,94.7153111111111
1,24.9309305555556,94.7109083333333
1,24.9257111111111,94.7021166666667
1,24.9189888888889,94.69775
1,24.8993277777778,94.6892222222222
1,24.8912972222222,94.6883055555556
1,24.8864611111111,94.6851666666667
1,24.8783583333333,94.6759305555556
1,24.873675,94.6682277777778
1,24.868925,94.6578611111111
1,24.8651055555556,94.6530555555556
1,24.858675,94.6541444444445
1,24.8543611111111,94.6522972222222
1,24.8466027777778,94.6443611111111
1,24.8402833333333,94.6374361111111
1,24.8339138888889,94.634075
1,24.8208555555556,94.6310055555555
1,24.8146111111111,94.6316027777778
1,24.8063055555556,94.6309777777778
1,24.8024583333333,94.6286444444444
1,24.7958361111111,94.6235055555555
1,24.7873694444444,94.621
1,24.7763472222222,94.6215277777778
1,24.7687972222222,94.6257638888889
1,24.7643305555556,94.6291666666667
1,24.7564666666667,94.6294444444444
1,24.7455444444444,94.6211722222222
1,24.7408972222222,94.6173388888889
1,24.7356111111111,94.6137972222222
1,24.7251111111111,94.6085
1,24.7211472222222,94.6074583333333
1,24.7136555555556,94.60695
1,24.7068472222222,94.5954722222222
1,24.7025222222222,94.5871027777778
1,24.7064805555556,94.5806444444444
1,24.7139527777778,94.5826305555556
1,24.7216472222222,94.58195
1,24.7229638888889,94.5778194444444
1,24.7218361111111,94.57375
1,24.7172666666667,94.5707222222222
1,24.7136611111111,94.569575
1,24.7102138888889,94.5715055555556
1,24.7036944444444,94.5726861111111
1,24.703225,94.5667555555555
1,24.7056055555556,94.5635277777778
1,24.7100083333333,94.5586444444444
1,24.7108888888889,94.5528333333333
1,24.7082444444444,94.5471583333333
1,24.699175,94.5427694444444
1,24.6912666666667,94.5469166666667
1,24.6844722222222,94.5490833333333
1,24.6666083333333,94.5468527777778
1,24.6581555555556,94.5432777777778
1,24.6407111111111,94.5366944444444
1,24.6241055555556,94.5275694444445
1,24.6085222222222,94.5168805555556
1,24.5933138888889,94.5036305555556
1,24.5881361111111,94.4985138888889
1,24.5845777777778,94.4943194444444
1,24.5809666666667,94.4859777777778
1,24.5740583333333,94.4814361111111
1,24.5708888888889,94.474375
1,24.5697833333333,94.4686388888889
1,24.567425,94.4615972222222
1,24.5586444444444,94.4556527777778
1,24.5472083333333,94.4519361111111
1,24.534625,94.4462416666667
1,24.5233861111111,94.4415416666667
1,24.5123361111111,94.4365611111111
1,24.5078638888889,94.4326583333333
1,24.503,94.4312083333333
1,24.4961611111111,94.42845
1,24.4852666666667,94.4256444444444
1,24.4824583333333,94.4176166666667
1,24.4816055555556,94.4050694444445
1,24.4797722222222,94.3995138888889
1,24.4616138888889,94.4075611111111
1,24.4570083333333,94.3992222222222
1,24.4540583333333,94.3965138888889
1,24.4457527777778,94.404
1,24.4360805555556,94.4049583333333
1,24.423175,94.4035138888889
1,24.4131,94.3999222222222
1,24.4051083333333,94.3951861111111
1,24.4016694444444,94.3876527777778
1,24.3995972222222,94.3794361111111
1,24.3968,94.3704222222222
1,24.3966083333333,94.362825
1,24.3917416666667,94.3613888888889
1,24.38485,94.3723472222222
1,24.3766138888889,94.3820972222222
1,24.3714055555556,94.3793666666667
1,24.3630694444444,94.3735416666667
1,24.3539416666667,94.3653388888889
1,24.3385444444444,94.3517416666667
1,24.3340777777778,94.3477416666667
1,24.3315055555556,94.343075
1,24.3307333333333,94.3308472222222
1,24.3310916666667,94.322375
1,24.3263111111111,94.3212277777778
1,24.3227777777778,94.3228611111111
1,24.3111138888889,94.3238888888889
1,24.2981916666667,94.3242277777778
1,24.28455,94.3239638888889
1,24.2680805555556,94.31775
1,24.2518916666667,94.3107416666667
1,24.2462222222222,94.3091944444444
1,24.2376444444444,94.2997361111111
1,24.2320444444444,94.2910972222222
1,24.2152722222222,94.2875472222222
1,24.2054694444444,94.2835888888889
1,24.1948333333333,94.281
1,24.1838194444444,94.2803666666667
1,24.1720833333333,94.2796444444444
1,24.1681416666667,94.2756527777778
1,24.1644888888889,94.2624166666667
1,24.1600027777778,94.258625
1,24.1480194444444,94.2560277777778
1,24.1352111111111,94.2539027777778
1,24.1239055555556,94.25495
1,24.1120694444444,94.2551111111111
1,24.0989055555556,94.2525888888889
1,24.0938333333333,94.2542
1,24.0884805555556,94.2559083333333
1,24.0818,94.2555333333333
1,24.0699305555556,94.2498888888889
1,24.0627388888889,94.2460611111111
1,24.0548222222222,94.2430194444444
1,24.0582388888889,94.2357833333333
1,24.0592027777778,94.2289083333333
1,24.0509611111111,94.231075
1,24.0402194444444,94.2394083333333
1,24.0365027777778,94.2411388888889
1,24.0137805555556,94.2274027777778
1,24.0064305555556,94.2214083333333
1,23.99835,94.2161111111111
1,23.9898138888889,94.2111944444444
1,23.9847194444444,94.206125
1,23.9703416666667,94.1971111111111
1,23.9574027777778,94.1902833333333
1,23.9435833333333,94.1893472222222
1,23.9364194444444,94.1925972222222
1,23.9301,94.1917416666667
1,23.9264583333333,94.1862
1,23.9302388888889,94.1775972222222
1,23.9312777777778,94.1726944444444
1,23.9275416666667,94.1665611111111
1,23.9211416666667,94.1653111111111
1,23.8815833333333,94.1639916666667
1,23.8573083333333,94.1607694444445
1,23.8452333333333,94.1572083333333
1,23.8439361111111,94.1512
1,23.8486166666667,94.1429083333333
1,23.8484194444444,94.1350555555556
1,23.8386055555556,94.1309166666667
1,23.8353277777778,94.1245972222222
1,23.8352916666667,94.1184166666667
1,23.8450277777778,94.1105611111111
1,23.8592222222222,94.1099222222222
1,23.8634861111111,94.1074222222222
1,23.8697944444444,94.1000194444444
1,23.8816555555556,94.0968055555555
1,23.8862194444444,94.09195
1,23.8871694444444,94.0864583333333
1,23.8858555555556,94.0813388888889
1,23.8857666666667,94.0716111111111
1,23.88835,94.064375
1,23.8900472222222,94.0568194444444
1,23.8903611111111,94.0525055555556
1,23.8932027777778,94.0470333333333
1,23.900175,94.0452361111111
1,23.9061611111111,94.0428388888889
1,23.9108027777778,94.0391583333333
1,23.9133722222222,94.0338805555556
1,23.9149388888889,94.0300611111111
1,23.9188861111111,94.0237138888889
1,23.9243583333333,94.0174777777778
1,23.9268277777778,94.0136722222222
1,23.9274083333333,94.0093527777778
1,23.9260972222222,94.0040333333333
1,23.924075,93.9975333333333
1,23.9244805555556,93.9914444444445
1,23.9249805555556,93.9856527777778
1,23.9262194444444,93.9776111111111
1,23.9282527777778,93.9724222222222
1,23.9269527777778,93.9654305555556
1,23.9301722222222,93.9582916666667
1,23.9364166666667,93.9578611111111
1,23.9399527777778,93.9560277777778
1,23.9432527777778,93.9498666666667
1,23.945875,93.9377083333333
1,23.9464666666667,93.9319083333333
1,23.9485305555556,93.9225
1,23.9499194444444,93.9171027777778
1,23.9506111111111,93.9100416666667
1,23.9503055555556,93.9031666666667
1,23.9488027777778,93.8982277777778
1,23.9480416666667,93.8922361111111
1,23.9450027777778,93.8871861111111
1,23.9407,93.8832222222222
1,23.9403805555556,93.8777138888889
1,23.9401388888889,93.8731944444444
1,23.9371861111111,93.8693333333333
1,23.9311888888889,93.8624083333333
1,23.9314055555556,93.844825
1,23.9254333333333,93.8337694444444
1,23.9247777777778,93.8244305555556
1,23.9232444444444,93.8122361111111
1,23.9265472222222,93.8042972222222
1,23.9308111111111,93.8019777777778
1,23.9406666666667,93.8015694444444
1,23.9445611111111,93.7998333333333
1,23.9490083333333,93.7974166666667
1,23.9501138888889,93.7934916666667
1,23.9562805555556,93.7905888888889
1,23.9609861111111,93.7898388888889
1,23.9629388888889,93.7819027777778
1,23.9713833333333,93.7756805555556
1,23.9759361111111,93.7698194444445
1,23.9835472222222,93.7666305555556
1,23.9905305555556,93.7629583333333
1,23.9976944444444,93.7585888888889
1,24.0030611111111,93.7533194444445
1,24.0021333333333,93.743
1,23.9948388888889,93.7407777777778
1,23.9927861111111,93.7363333333333
1,23.99545,93.7291805555556
1,23.9974805555556,93.7232
1,23.9992388888889,93.7166305555556
1,23.998925,93.7091444444444
1,24.0001388888889,93.702575
1,24.0011972222222,93.6934361111111
1,24.0034333333333,93.6829361111111
1,24.0048472222222,93.6740055555556
1,24.0018833333333,93.6709305555556
1,23.9992111111111,93.6640277777778
1,23.9985166666667,93.6593111111111
1,24.0010694444444,93.6552972222222
1,24.0038083333333,93.6514777777778
1,24.0073472222222,93.64895
1,24.0079333333333,93.6414777777778
1,24.0072638888889,93.6318388888889
1,24.0091194444444,93.6241944444444
1,24.0081611111111,93.6172083333333
1,24.0046666666667,93.6128472222222
1,23.9968972222222,93.6131944444444
1,23.9934416666667,93.6166027777778
1,23.9891944444444,93.6172694444444
1,23.9851277777778,93.6174361111111
1,23.9753972222222,93.6124583333333
1,23.9710833333333,93.6087916666667
1,23.9673888888889,93.6058194444444
1,23.9635444444444,93.5999916666667
1,23.9612305555556,93.5936861111111
1,23.9619805555556,93.5891722222222
1,23.962475,93.5804305555556
1,23.9643083333333,93.5766111111111
1,23.9719111111111,93.5737083333333
1,23.9772722222222,93.5690194444444
1,23.9827111111111,93.5654222222222
1,23.9836388888889,93.5601166666667
1,23.9796805555556,93.5578333333333
1,23.9737361111111,93.5538611111111
1,23.9641611111111,93.5541027777778
1,23.9592944444444,93.5515138888889
1,23.9573527777778,93.5429583333333
1,23.9573916666667,93.5360694444444
1,23.9549055555556,93.5271111111111
1,23.9488888888889,93.5207916666667
1,23.9442111111111,93.5160416666667
1,23.94135,93.5117083333333
1,23.9430944444444,93.505325
1,23.9499888888889,93.4991722222222
1,23.9513777777778,93.4926027777778
1,23.9557527777778,93.4860416666667
1,23.9618222222222,93.4824444444444
1,23.9637555555556,93.4746861111111
1,23.9649583333333,93.4688944444444
1,23.968225,93.465575
1,23.9734861111111,93.4628527777778
1,23.9818777777778,93.4633944444444
1,23.9863083333333,93.4641027777778
1,23.9935305555556,93.4637555555556
1,23.9978888888889,93.4598527777778
1,24.0039666666667,93.4555555555556
1,24.0093888888889,93.4541111111111
1,24.017175,93.4500277777778
1,24.0221055555556,93.4408111111111
1,24.0290694444444,93.4379027777778
1,24.0379305555556,93.4367638888889
1,24.0560305555556,93.4296861111111
1,24.0660972222222,93.4215833333333
1,24.0704527777778,93.417075
1,24.0736388888889,93.4122777777778
1,24.0761,93.4073666666667
1,24.07875,93.4010972222222
1,24.0826944444444,93.3880277777778
1,24.0838083333333,93.3802638888889
1,24.08675,93.3673944444444
1,24.0870888888889,93.3655694444444
1,24.0874944444444,93.3633611111111
1,24.0947388888889,93.3584722222222
1,24.1036194444444,93.3537
1,24.1069777777778,93.3484027777778
1,24.1075444444444,93.3438805555555
1,24.0996722222222,93.3460055555555
1,24.0961444444444,93.3478611111111
1,24.0922416666667,93.3507972222222
1,24.0868472222222,93.3437777777778
1,24.0889444444444,93.3405416666667
1,24.0877916666667,93.3363055555556
1,24.0847388888889,93.3309861111111
1,24.0795777777778,93.3329305555555
1,24.0735166666667,93.3345694444444
1,24.0669194444444,93.3358194444444
1,24.0620222222222,93.3389444444445
1,24.0555416666667,93.3342916666667
1,24.0513,93.3332833333333
1,24.048,93.3343111111111
1,24.0447805555556,93.3352222222222
1,24.0391694444444,93.3391305555556
1,24.0372083333333,93.3329305555555
1,24.0344111111111,93.3301583333333
1,24.0288027777778,93.3345555555556
1,24.0252527777778,93.3390611111111
1,24.0184055555556,93.333825
1,24.0145166666667,93.3346861111111
1,24.0070138888889,93.3372083333333
1,23.9968027777778,93.3361444444444
1,23.9904861111111,93.3358472222222
1,23.9815583333333,93.3312833333333
1,23.9773888888889,93.3343194444444
1,23.9769222222222,93.3392222222222
1,23.9752777777778,93.3442361111111
1,23.9725444444444,93.3484444444444
1,23.9665805555556,93.3499916666667
1,23.9558111111111,93.3526944444444
1,23.9492055555556,93.3566861111111
1,23.9453027777778,93.3592138888889
1,23.9405027777778,93.36175
1,23.9379666666667,93.3645972222222
1,23.9350638888889,93.3678194444444
1,23.9323333333333,93.3725194444444
1,23.9306833333333,93.3780138888889
1,23.928475,93.3877361111111
1,23.9247388888889,93.3954722222222
1,23.9188527777778,93.396325
1,23.9134333333333,93.3959027777778
1,23.9073916666667,93.3943055555556
1,23.893125,93.3934444444445
1,23.8817444444444,93.3923055555556
1,23.8711666666667,93.3921444444445
1,23.8653888888889,93.3931027777778
1,23.85825,93.3935611111111
1,23.8530055555556,93.3932416666667
1,23.84515,93.3933944444445
1,23.8353861111111,93.3937361111111
1,23.8297777777778,93.39675
1,23.8186666666667,93.3958111111111
1,23.8138611111111,93.3980472222222
1,23.8115861111111,93.4035333333333
1,23.8080416666667,93.40645
1,23.8021638888889,93.4076027777778
1,23.793225,93.4066722222222
1,23.7846527777778,93.4041666666667
1,23.7694916666667,93.4010555555556
1,23.7634388888889,93.400825
1,23.7560277777778,93.4018666666667
1,23.75005,93.4037
1,23.7430777777778,93.4070972222222
1,23.7379111111111,93.4109916666667
1,23.73285,93.41195
1,23.7269666666667,93.4142694444445
1,23.7212861111111,93.412375
1,23.7170416666667,93.4114638888889
1,23.712525,93.4120333333333
1,23.70655,93.4134722222222
1,23.7028333333333,93.4156111111111
1,23.6983888888889,93.4198055555556
1,23.6951138888889,93.4260694444445
1,23.6905555555556,93.433
1,23.6865722222222,93.4351388888889
1,23.6826805555556,93.4378666666667
1,23.6767861111111,93.4411666666667
1,23.6725583333333,93.4374083333333
1,23.6661694444444,93.432575
1,23.6615722222222,93.4299027777778
1,23.654625,93.4268333333333
1,23.6479527777778,93.4247361111111
1,23.6395472222222,93.425075
1,23.6131527777778,93.4291444444444
1,23.589475,93.4298055555556
1,23.5832305555556,93.4311527777778
1,23.5768277777778,93.4294444444444
1,23.5661,93.4235055555556
1,23.5637666666667,93.4203611111111
1,23.5559944444444,93.4204166666667
1,23.5473916666667,93.4236111111111
1,23.539625,93.4244444444444
1,23.5326666666667,93.4241166666667
1,23.5287861111111,93.4239916666667
1,23.5256333333333,93.4219222222222
1,23.5215805555556,93.4182777777778
1,23.5149222222222,93.4125611111111
1,23.5077138888889,93.4075277777778
1,23.5029444444444,93.4039722222222
1,23.4964361111111,93.4036527777778
1,23.4909222222222,93.4045
1,23.4794611111111,93.4007138888889
1,23.4754833333333,93.4022694444444
1,23.4697916666667,93.4034083333333
1,23.4617527777778,93.4022916666667
1,23.4514666666667,93.3977361111111
1,23.4413611111111,93.3961111111111
1,23.4373833333333,93.394825
1,23.4278194444444,93.3935
1,23.420675,93.3936527777778
1,26.3984055555556,95.1028333333333
1,26.393175,95.1026305555555
1,26.3899166666667,95.1195055555555
1,26.3873333333333,95.1228666666667
1,26.3824583333333,95.1286805555555
1,26.3796666666667,95.1335416666667
1,26.3750555555556,95.13375
1,26.3674944444444,95.1323888888889
1,26.3585083333333,95.1297
1,26.3538444444444,95.1275055555556
1,26.3464666666667,95.1260555555556
1,26.3382861111111,95.1293944444444
1,26.3343722222222,95.1312138888889
1,26.3276944444444,95.1252777777778
1,26.3224527777778,95.1257694444444
1,26.3171083333333,95.1264638888889
1,26.3133972222222,95.1270972222222
1,26.3089666666667,95.1276111111111
1,26.2991,95.1289083333333
1,26.2943083333333,95.1292138888889
1,26.2882694444444,95.1285
1,26.2842083333333,95.1288111111111
1,26.2804333333333,95.1274361111111
1,26.2766861111111,95.1247555555556
1,26.2710861111111,95.1189361111111
1,26.2665833333333,95.1183472222222
1,26.2604111111111,95.1203194444444
1,26.2559472222222,95.1225333333333
1,26.2519111111111,95.1263527777778
1,26.2478333333333,95.1272777777778
1,26.2442444444444,95.1259083333333
1,26.2375111111111,95.1233666666667
1,26.2342222222222,95.1205
1,26.2303638888889,95.1188194444444
1,26.2246416666667,95.1207138888889
1,26.221125,95.1259444444444
1,26.2172527777778,95.1307777777778
1,26.2097305555556,95.1381305555556
1,26.2058194444444,95.1400472222222
1,26.2008305555556,95.13575
1,26.1992666666667,95.1317222222222
1,26.1947583333333,95.125825
1,26.188225,95.1221861111111
1,26.1855583333333,95.1252416666667
1,26.1743,95.1233055555555
1,26.1679333333333,95.1204777777778
1,26.163825,95.1176944444444
1,26.1605222222222,95.1155333333333
1,26.1545833333333,95.1143111111111
1,26.1466638888889,95.1179583333333
1,26.14065,95.1212361111111
1,26.1284888888889,95.1252972222222
1,26.1228333333333,95.1227777777778
1,26.119175,95.1206111111111
1,26.1135194444444,95.1182972222222
1,26.1012388888889,95.1179583333333
1,26.0956916666667,95.1206444444444
1,26.0924722222222,95.1240833333333
1,26.0917638888889,95.1288666666667
1,26.0940027777778,95.1354166666667
1,26.0923722222222,95.141575
1,26.0893305555556,95.1453194444444
1,26.0862861111111,95.1489638888889
1,26.0875416666667,95.1547833333333
1,26.0903833333333,95.1632416666667
1,26.0881361111111,95.1682916666667
1,26.0836083333333,95.1742972222222
1,26.081125,95.1774444444444
1,26.0759805555556,95.1826444444444
1,26.0716388888889,95.1829583333333
1,26.0658027777778,95.1808388888889
1,26.0626055555556,95.1775694444445
1,26.0588555555556,95.1747972222222
1,26.0530666666667,95.1702833333333
1,26.0490805555556,95.1652972222222
1,26.0446972222222,95.1628194444444
1,26.0358611111111,95.1624361111111
1,26.0301666666667,95.1622222222222
1,26.0262916666667,95.1619444444444
1,26.0227138888889,95.159875
1,26.0101166666667,95.1461305555556
1,26.0021805555556,95.1398666666667
1,25.9977833333333,95.1378888888889
1,25.9955027777778,95.1338388888889
1,25.9914305555556,95.1287694444444
1,25.9866138888889,95.1251805555556
1,25.9791055555556,95.1147361111111
1,25.9670361111111,95.1073111111111
1,25.9595055555556,95.1036583333333
1,25.9528583333333,95.0905472222222
1,25.9489611111111,95.0856722222222
1,25.94225,95.0761527777778
1,25.9404444444444,95.0706305555556
1,25.9391222222222,95.0627138888889
1,25.9384333333333,95.0546111111111
